idJobItem,itemID,itemName,itemDescription,itemCode,itemWeight,itemUnit,deleted,itemWeight_loaded
1517002,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1519447,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1499772,1857,Waste Bag Pick up charge (WasteBagPickupCharg,Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1483252,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,100.000
1483257,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1483262,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1477782,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,0.000
1477787,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1477792,1810,Unbranded Pallet removal per pallet (Unbrande,Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,1.0,Number,0,3.000
1477797,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,50.000
1477802,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1528992,2907,Gyprock Bag Pick up charge BC (GyprockBagPickupCharge BC NEW),Gyprock Bag Pick up charge BC,GyprockBagPickupCharge BC NEW,1.0,Number,0,2.000
1520382,2916,Driveway Top-Up (Driveway Top-Up),Driveway Top-Up,Driveway Top-Up,1.0,Number,0,1.000
1561096,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,1.000
1561101,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1507907,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1507912,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1507917,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1562646,1875,Waste Bag Set up Additional (WasteBagSetupAdd,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,
1562651,3102,Brick/Tile/Concrete Bag Set Up After Allowanc,Brick/Tile/Concrete Bag Set Up After Allowance,B/T/CBagtSetUpAfterAllowancNEW,2.0,Number,0,
1557941,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1500832,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,0.000
1512237,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,2.0,Number,0,2.000
1569561,1854,Gyprock Bag Set up (GyprockBagSetupNEW),Gyprock Bag Set up,GyprockBagSetupNEW,1.0,Number,0,1.000
1483767,1848,Gyprock Bag Pick up (GyprockBagPickup NEW),Gyprock Bag Pick up,GyprockBagPickup NEW,1.0,Number,0,
1542611,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1542616,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,
1544221,1875,Waste Bag Set up Additional (WasteBagSetupAdd,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1563841,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1474692,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,2.0,Number,0,2.000
1537751,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1587731,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagt,Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,1.0,Number,0,1.000
1546431,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1552156,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1552161,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1512282,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1563836,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1489172,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1508937,1777,Labour Hire x 1 per hour charge (Labourhirex1perhourchargeNEW),Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,1.0,Number,0,1.000
1483852,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1483857,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1483862,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1525087,2867,SAND - WHITE BRICKLAYERS IN A BULKA BAG (124471),SAND - WHITE BRICKLAYERS IN A BULKA BAG,124471,6.0,Number,0,6.000
1525092,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Number,0,1.000
1508787,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1508792,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1508797,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1517967,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,2.0,Number,0,2.000
1476312,2061,20.42 RIO BLOCK 190mm x 190mm x 390mm (124447),20.42 RIO BLOCK 190mm x 190mm x 390mm,124447,108.0,Number,0,108.000
1476317,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Number,0,1.000
1490932,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1528662,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1549546,3478,Supply and Install Up to 75m Perimeter & Driv,Supply and Install Up to 75m Perimeter & Driveway,Supply/InstallUpto75mPerimeter,1.0,Number,0,1.000
1483192,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1474847,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1510082,3373,Assist Bobcat (AssistBobcatNEW),Assist Bobcat,AssistBobcatNEW,1.0,Number,0,
1510087,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1510092,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1510097,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1482197,1759,Brick/Cladding Stage (Brick/Cladding Stage NEW),Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,1.000
1482202,1908,Scaffold Down - Bobcat Work 1.5hrs (ScaffoldDown-BobcatWorkNEW),Scaffold Down - Bobcat Work 1.5hrs,ScaffoldDown-BobcatWorkNEW,1.5,Number,0,1.500
1482207,1923,Scaffold Down - Labour Work 1.5hrs (ScaffoldDown-LabourWorkNEW),Scaffold Down - Labour Work 1.5hrs,ScaffoldDown-LabourWorkNEW,1.5,Number,0,1.500
1521747,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1528527,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1557921,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,0.000
1545296,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1563796,1917,Steel Pick Up Allowance (Steel Pick Up Allowance NEW),Steel Pick Up Allowance,Steel Pick Up Allowance NEW,1.0,Number,0,1.000
1563801,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,30.000
1525637,1914,Site Inspection (Site Inspection NEW),Site Inspection,Site Inspection NEW,1.0,Number,0,1.000
1504262,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1504267,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,
1517407,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1517412,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1479992,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,80.000
1507712,1857,Waste Bag Pick up charge (WasteBagPickupCharg,Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1535551,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1535556,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1545631,1765,Supply and Spread Driveway (Driveway NEW),Supply and Spread Driveway,Driveway NEW,1.0,Number,0,1.000
1523052,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1492297,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1538686,1914,Site Inspection (Site Inspection NEW),Site Inspection,Site Inspection NEW,1.0,Number,0,1.000
1541826,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,2.0,Number,0,2.000
1574066,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1516662,3453,Labour Hire x 1 per hour no charge (Labourhir,Labour Hire x 1 per hour no charge,Labourhirex1perhourNoChargeNEW,1.0,Number,0,
1549051,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1499677,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1499682,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,20.000
1499687,1810,Unbranded Pallet removal per pallet (Unbrande,Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,1.0,Number,0,2.000
1499692,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1499697,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1481562,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1481567,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1481572,1810,Unbranded Pallet removal per pallet (Unbrande,Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,1.0,Number,0,
1481577,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1481582,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1481587,1854,Gyprock Bag Set up (GyprockBagSetupNEW),Gyprock Bag Set up,GyprockBagSetupNEW,1.0,Number,0,
1578146,1734,1 Cubic Metre Waste Bag To Site (1 Cubic Metre Waste Bag To Sit),1 Cubic Metre Waste Bag To Site,1 Cubic Metre Waste Bag To Sit,1.0,Number,0,1.000
1536776,2858,SAND - NEWCASTLE LOOSE (124465),SAND - NEWCASTLE LOOSE,124465,1.0,Number,0,1.000
1536781,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Misc,0,
1498472,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,2.0,Number,0,2.000
1516457,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1516462,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1516467,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1525447,2418,METAL - 20mm NON SPEC BLUE IN A BULKA BAG (124925),METAL - 20mm NON SPEC BLUE IN A BULKA BAG,124925,13.0,Number,0,13.000
1525452,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Number,0,1.000
1520277,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,
1520282,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,
1524282,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1541686,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1541691,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1484932,1759,Brick/Cladding Stage (Brick/Cladding Stage NEW),Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,1.000
1555371,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1538671,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1538676,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1527467,1710,Gyprock Bag 3m3 (124949),Gyprock Bag 3m3,124949,0.0,Number,0,0.000
1527472,232,Star Post 1650mm (5 foot x6 inch) (Star Posts - 124072),Star Post 1650mm (5 foot x6 inch),Star Posts - 124072,0.0,Number,0,0.000
1527477,2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK) (124980),3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,0.0,Number,0,0.000
1527482,1709,Brick & Tile Bag 1 Tonne (125076),Brick & Tile Bag 1 Tonne,125076,0.0,Number,0,0.000
1527487,2937,STAR POST PROTECTION CAPS (BOX 100) (124722),STAR POST PROTECTION CAPS (BOX 100),124722,0.0,Number,0,0.000
1563976,350,Bag Change Over - Charge (Bag Change Over - Charge),Bag Change Over - Charge,Bag Change Over - Charge,1.0,Number,0,
1573456,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1573461,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1573466,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1516227,1759,Brick/Cladding Stage (Brick/Cladding Stage NE,Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,1.000
1516232,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1516237,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1516242,1747,Brick/Tile/Concrete loose removal per tonne c,Brick/Tile/Concrete loose removal per tonne charge,B/T/CLoosepertonnechargeNEW,1.0,Number,0,8.000
1478947,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1511992,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,0.000
1511997,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,0.000
1524332,2867,SAND - WHITE BRICKLAYERS IN A BULKA BAG (124471),SAND - WHITE BRICKLAYERS IN A BULKA BAG,124471,2.0,Number,0,2.000
1524337,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Number,0,1.000
1560831,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1536321,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1563081,1759,Brick/Cladding Stage (Brick/Cladding Stage NEW),Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,1.000
1563086,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,0.000
1563091,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,0.000
1563096,1810,Unbranded Pallet removal per pallet (UnbrandedPalletperpalletNEW),Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,6.0,Number,0,2.000
1563101,1747,Brick/Tile/Concrete loose removal per tonne charge (B/T/CLoosepertonnechargeNEW),Brick/Tile/Concrete loose removal per tonne charge,B/T/CLoosepertonnechargeNEW,7.0,Number,0,2.000
1589561,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,1.000
1567671,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1567676,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1567681,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1538506,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1530336,1917,Steel Pick Up Allowance (Steel Pick Up Allowance NEW),Steel Pick Up Allowance,Steel Pick Up Allowance NEW,1.0,Number,0,1.000
1530341,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,100.000
1519567,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1546751,1917,Steel Pick Up Allowance (Steel Pick Up Allowance NEW),Steel Pick Up Allowance,Steel Pick Up Allowance NEW,1.0,Number,0,0.000
1546756,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1555226,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1555231,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1555236,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1479982,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1479987,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1485887,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,2.0,Number,0,2.000
1573896,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,
1528467,3453,Labour Hire x 1 per hour no charge (Labourhir,Labour Hire x 1 per hour no charge,Labourhirex1perhourNoChargeNEW,1.0,Number,0,
1488527,3018,Whipper Snip Perimeter - No Charge (Whipper Snip Perimeter),Whipper Snip Perimeter - No Charge,Whipper Snip Perimeter,1.0,Number,0,1.000
1575516,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1492392,1753,Bobcat and Truck Hire per hour charge (Bobcat,Bobcat and Truck Hire per hour charge,Bobcat&TruckHireperhourNEW,3.0,Number,0,3.000
1521277,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,2.0,Number,0,2.000
1549481,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1487692,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1570271,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1522882,1875,Waste Bag Set up Additional (WasteBagSetupAdd,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,
1580986,1606,Brick/Tile Bags - Pick Up After Allowance (Brick Bag-P/Up After Allowance),Brick/Tile Bags - Pick Up After Allowance,Brick Bag-P/Up After Allowance,2.0,Number,0,2.000
1517812,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1500312,1780,Labour Hire x 2 per hour charge (Labourhirex2perhourchargeNEW),Labour Hire x 2 per hour charge,Labourhirex2perhourchargeNEW,2.0,Number,0,2.000
1539111,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,1.000
1539116,1902,Framing Stage (Framing Stage NEW),Framing Stage,Framing Stage NEW,1.0,Number,0,1.000
1539121,1750,Brick/Tile/Concrete loose removal per tonne (B/T/ClooseremovalpertonneNEW),Brick/Tile/Concrete loose removal per tonne,B/T/ClooseremovalpertonneNEW,1.0,Number,0,0.000
1575606,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1562221,1902,Framing Stage (Framing Stage NEW),Framing Stage,Framing Stage NEW,1.0,Number,0,1.000
1503667,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1503672,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1503677,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1504282,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1504287,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,
1541631,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,0.000
1541636,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,0.000
1525612,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1525617,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1525622,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1498257,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,1.000
1498262,1902,Framing Stage (Framing Stage NEW),Framing Stage,Framing Stage NEW,1.0,Number,0,1.000
1498267,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
