project_id,weight_total,weight_unassigned,idCustomer,pickupAddressId,idSupplier,deliveryAddressId,status,project_reference,idClient,delivery_type,deleted
31983,2.358,2.000,429,10105,2442,62998,0,Lot 238 #7 Mivo Street Holsworthy NSW 2173,2442,4,0
7530,0.657,0.657,207,7708,804,14754,1,Stage 2A2 Block 11 Section 51 Strathnairn,804,12,0
27588,0.547,0.547,186,49327,258,53603,0,0026637,258,47,0
33258,1.682,1.674,186,62407,258,66333,0,0026248,258,9,0
27217,0.606,0.606,186,9264,258,53057,0,0026402,258,9,0
18933,2.360,1.000,207,7708,202,36780,1,159780,202,38,0
24597,2.362,2.362,429,10105,2257,48302,1,Lot 229 #28 Broadacre Street Austral,2257,5,0
23903,0.601,0.601,186,9264,258,47353,1,0026602,258,9,0
27282,2.335,1.000,1077,20952,349,53142,1,403737,349,3,0
25622,1.301,1.000,186,9264,258,50237,0,0024455,258,9,0
20898,2.375,2.375,430,10485,894,42117,0,#PO-BWH240041,894,6,0
34951,0.030,,429,1351,518,69776,0,ALLOTRAC COMMENTS TEST FOR HAYLEY,518,2,0
25407,2.366,2.000,429,1351,172,49267,1,Lot 45 #6 Moray Road Towradgi,172,2,0
32341,0.541,0.535,186,62407,258,64151,0,0026279,258,9,0
30921,2.378,1.000,429,1351,67,60206,1,4008241/098,67,2,0
24512,2.387,2.383,429,1351,346,48197,0,2017097/096,346,2,0
20145,2.378,2.378,429,1351,449,40551,0,au36-30330/56,449,2,0
24247,2.379,2.379,207,7708,202,47892,1,175402,202,7,0
7563,0.647,0.647,207,7708,804,14787,1,Stage 2A2 Block 20 Section 51 Strathniarn,804,12,0
13755,2.380,1.000,207,7708,954,25851,1,10876,954,38,0
31572,0.607,,186,62407,258,62162,0,0027215,258,9,0
32613,2.301,2.281,207,7708,689,65158,0,301120,689,28,0
24537,2.366,2.000,429,1351,190,48227,0,Lot 18 #3A Brook Street Dapto,190,42,0
26812,2.357,2.357,430,10485,349,52452,0,404092,349,6,0
34581,1.684,1.684,186,62407,258,69326,0,0026736,258,9,0
25222,2.380,2.365,430,10485,417,49032,0,J1261,417,6,0
26478,2.381,2.381,207,7708,202,52038,0,181483,202,7,0
33847,0.160,0.160,207,7708,486,67727,0,"Lot 903 96 Alpine Ash Way Tralee, NSW 2620",486,7,0
29994,2.340,,207,7708,689,57299,0,301108,689,38,0
22157,0.160,,429,1351,1115,44237,0,8 Springfield Drive Mollymook,1115,6,0
33642,2.478,2.478,430,10485,360,67477,0,450163,360,6,0
27817,2.392,1.000,429,1351,5,53902,1,14906,5,42,0
27372,2.362,,430,10485,894,53282,0,BWH255502,894,6,0
31482,4.448,3.000,429,1351,308,62037,0,13160-J1197,308,2,0
30536,2.366,1.000,429,10105,2242,58566,0,202122/910,2242,5,0
21577,2.376,1.000,429,1351,202,57544,0,165382,202,42,0
28282,0.547,0.557,186,49327,258,54792,0,0026154,258,47,0
20980,0.614,0.614,429,10105,233,42287,1,20739,233,9,0
27822,2.333,1.000,207,7708,689,53907,1,301046,689,52,0
32232,2.249,2.000,1077,20952,409,63662,0,A033191618,409,3,0
21887,2.365,2.365,430,10485,417,43912,0,2386/J1190,417,6,0
33692,1.648,1.648,182,60627,258,67542,0,0027016,258,47,0
34626,2.437,2.437,430,10485,202,69386,0,210685,202,6,0
28222,2.384,1.000,429,1351,1404,54727,0,3101/J1254,1404,2,0
20904,2.367,2.000,429,10105,1905,42138,1,4512-22/605,1905,9,0
24272,2.333,2.000,429,1351,144,47927,1,5360900/084,144,1,0
23628,2.359,2.359,429,1351,349,46963,1,403923,349,42,0
29654,2.363,2.363,429,1351,346,56794,0,2016517/167,346,2,0
33338,1.682,1.682,182,60627,258,66418,0,0026693,258,47,0
26528,2.369,2.000,1077,20952,2242,52088,1,201950/910,2242,3,0
30274,0.607,0.607,186,9264,258,58174,0,0025656,258,9,0
20936,2.384,1.000,207,7708,689,42242,1,300894,689,38,0
25797,2.366,1.000,429,1351,262,50467,1,Lot 7 #68 Kurrajong Street Windang,262,2,0
27947,0.806,0.606,186,9264,258,54047,1,0025659,258,9,0
19911,2.377,,429,1351,343,39243,1,1851,343,2,0
26197,0.595,0.595,186,9264,258,51702,1,0790215,258,5,0
18615,2.382,1.000,207,7708,202,35943,0,174286,202,38,0
34297,2.462,2.000,207,7708,202,68292,0,195959,202,7,0
33303,1.648,,182,60627,258,66383,0,0026241,258,47,0
29067,2.369,2.000,1077,20952,2242,56087,0,202066/910.2,2242,3,0
27262,2.340,1.000,207,7708,689,53122,0,300999,689,28,0
16977,2.351,2.000,430,10485,346,32259,0,2016419/087,346,6,0
31852,0.607,0.607,186,62407,258,62872,0,0026930,258,5,0
21547,0.619,0.619,186,9264,258,43147,1,0026442,258,9,0
22917,0.602,0.601,186,9264,258,45182,1,0026134,258,5,0
32256,0.537,0.535,186,62407,258,63696,0,0026136,258,5,0
32478,2.130,,343,64668,81,1407,0,2474/210,343,58,0
34390,1.682,,186,62407,258,68422,0,0026974,258,9,0
34431,2.437,1.000,207,7708,202,68841,0,177609,202,7,0
29719,0.694,0.694,186,9264,258,56894,1,0027051,258,9,0
20541,2.369,2.369,430,10485,360,41433,1,450091,360,6,0
26962,2.364,2.364,429,10105,2237,52652,1,Lot 323 #10 O'Brien Street Oakdale,2237,5,0
34571,2.474,1.000,429,1351,349,69316,0,404337,349,42,0
27962,0.606,0.606,186,9264,258,54062,1,0026857,258,9,0
25077,0.161,0.161,429,1351,1058,48867,0,6 Vines Avenue Shell Cove,1058,2,0
34372,2.485,2.000,1077,20952,349,68397,0,606841,349,3,0
25602,0.602,0.602,186,9264,258,50212,1,0025264,258,5,0
29272,2.319,2.319,207,7708,1073,56312,1,4336RSS01,1073,38,0
31427,2.372,2.372,429,1351,268,61967,0,0071560,268,1,0
31642,2.377,2.000,1077,20952,409,62252,0,A030628844,409,3,0
27942,0.594,0.594,186,9264,258,54042,1,0025677,258,9,0
31582,2.375,2.000,1077,20952,202,62172,0,193626,202,3,0
31822,2.381,1.000,1077,20952,2722,62837,0,Lot 86 #7 Whiteman Close Wilton NSW 2571,2722,3,0
30179,2.370,1.000,429,10105,2237,57589,1,Lot 169 #8 Laurel Street Menangle NSW 2568,2237,5,0
22672,0.601,0.601,186,9264,258,44892,1,0025657,258,9,0
32097,0.537,0.536,186,62407,258,63502,0,0026200,258,5,0
31177,30.173,,343,56142,81,1407,0,2376/210,343,58,0
33887,2.421,2.421,429,1351,180,67772,0,404518,180,1,0
28487,0.595,0.595,186,9264,258,55032,0,0790199,258,5,0
32753,2.452,2.000,429,10105,349,65318,1,606587,349,5,0
31021,2.368,,429,1351,894,60376,0,#PO-BWH260640,894,42,0
31262,2.320,2.000,429,1351,349,61442,0,404038,349,42,0
28382,2.333,1.000,429,1351,144,4046,0,5363100/091,144,1,0
21019,2.364,2.364,429,10105,1905,42340,1,4100-21/605,1905,5,0
31111,2.347,2.337,429,10105,409,60501,0,A037160222,409,5,0
