ID,Description,code,Unit,Deleted,enabled,kgperunit
1563,Empty 1 Tonne Bulka Bag,Empty 1 Tonne Bulka Bag,Number,0,1,1
1564,Soilco Delivery Charge,Soilco-Delivery$150.00+GST,Number,0,1,1
1565,NAIL CLOUT GALV 2Kg BOX,125050,Number,0,1,2
1566,Branded Pallet Removal Charge - Per Pallet,Pallet-Charge-Ilawarra,Number,0,1,1
1567,Un-Branded Pallet Removal No Charge - Per Pallet,Pallet-NoCharge-Illawarra,Number,0,1,1
1568,Brick/Cladding Stage - Single - Up to 42sq,Raws-S-Up to 42sq-2-Illawarra,Number,0,1,1
1569,Final Stage - Single - Up to 42sq,Raws-S-Up to 42sq-4-Illawarra,Number,0,1,1
1570,Gyprock Stage - Single - Up to 42sq,Raws-S-Up to 42sq-3-Illawarra,Number,0,1,1
1571,Slab Stage - Single - Up to 42sq,Raws-S-Up to 42sq-1-Illawarra,Number,0,1,1
1572,Granny Flat Surcharge - Illawarra,Raws-Granny Flat Surcharge-Ill,Number,0,1,1
1573,Granny Flat Surcharge - Southern Highlands,Raws-Granny Flat Surcharge-S/H,Number,0,1,1
1574,Slab Stage - 400 sqm to 500 sqm,1st Stage - 400m2-500m2-1-S/Hi,Number,0,1,1
1575,Cement Bricklayers White (125060),Cement Bricklayers White,Number,0,1,20
1576,Driveway Cut Out (ACT),Driveway Cut Out (ACT),Number,0,1,1
1577,Brick/Cladding Stage - 250 to 300 sqm,2nd Stage-250-300sqm-S/Highand,Number,0,1,1
1578,Brick/Cladding Stage - Up to 250 sqm,2nd Stage-Up to 250 sqm-S/High,Number,0,1,1
1579,Final Stage - 250 to 300 sqm,Final Stage-250-300sqm-SHighla,Number,0,1,1
1580,Final Stage Up to 250 sqm,Final Stage - Up to 250sqm-S/H,Number,0,1,1
1581,Gyprock Stage - 250 to 300 sqm,3rd Stage-250-300sqm-S/Highlan,Number,0,1,1
1582,Gyprock Stage - Up to 250 sqm,3rd Stage -Up to 250 sqm-S/Hig,Number,0,1,1
1583,Slab Stage - 250 to 300 sqm,Slab Stage - 250-300sqm-S/High,Number,0,1,1
1584,Slab Stage - Up to 250 sqm,1st Stage 1- Up to 250-S/Highl,Number,0,1,1
1585,RSS Recycled Dust 750 kg in Bulka Bag (125077),RSS Recyc Dust 750kg in B/B,Number,0,1,0.75
1586,Limestone Aggregate 40mm in Bulka Bag (125078),Limestone Agg 40mm in B/Bag,Number,0,1,1
1587,RSS 30/40 Recycled Aggregate 750 kg in Bulka Bag,RSS 30/40 750kg in B/Bag,Number,0,1,750
1588,RSS Recycled Road Base in Bulka Bag,RSS Recycled R/Base in B/Bag,Number,0,1,1
1589,Brick Bag Pick Up - 1m3,Brick Bag Pick Up - 1m3,Number,0,1,1
1590,Brick/Tile Bag to Site - 1m3 - No Charge,Brick/Tile Bag to Site - 1m3,Number,0,1,1
1591,75 -150MM BLUE GABION,125087,Tonne,0,1,1000
1592,75 - 150MM BLUE GABION IN A BULKA BAG,125088,Number,0,1,1000
1593,FRAME TIES GALV,125091,Number,0,1,0.5
1594,Brick/Cladding Stage - Double Storey - Area E,MOJO-D-AREA E-Syd-2,Number,0,1,1
1595,Final Stage - Double Storey - Area E,MOJO-D-AREA E-Syd-4,Number,0,1,1
1596,Gyprock Stage -Double Storey- Area E,MOJO-D-AREA E-Syd-3,Number,0,1,1
1597,Slab Stage - Double Storey - Area E,MOJO-D-AREA E-Syd-1,Number,0,1,1
1598,Brick/Cladding Stage - Double Storey,Burbank-Syd-Double-2,Number,0,1,1
1599,Final Stage - Double Storey,Burbank-Syd-Double-4,Number,0,1,1
1600,Gyprock Stage - Double Storey,Burbank-Syd-Double-3,Number,0,1,1
1601,Slab Stage - Double Storey,Burbank-Syd-Double-1,Number,0,1,1
1602,Brick/Cladding Stage - Single Storey,Burbank-Syd-Single-2,Number,0,1,1
1603,Final Stage - Single Storey,Burbank-Syd-Single-4,Number,0,1,1
1604,Gyprock Stage - Single Storey,Burbank-Syd-Single-3,Number,0,1,1
1605,Slab Stage - Single Storey,Burank-Syd-Single-1,Number,0,1,1
1606,Brick/Tile Bags - Pick Up After Allowance,Brick Bag-P/Up After Allowance,Number,0,1,1
1607,Extra - Bag Pick Up Fee (After Allocated Bags),Extra - Bag Pick Up Fee-Illa,Number,0,1,1
1608,Extra - Bag Pick Up Fee (After Allocated Bags),Extra - Bag Pick Up Fee-Syd,Number,0,1,1
1609,Extra - Bobcat and Truck Hire per hour,Extra - Bobcat & Truck Hire-Sy,Number,0,1,1
1610,Extra - Bobcat and Truck Hire per hour,Extra-Bobcat & Truck Hire-Ila,Number,0,1,1
1611,Extra - Bobcat/Excavator Hire per hour,Extra-Bobcat/Excav Hire-Ila,Number,0,1,1
1612,Extra - Bobcat/Excavator Hire per hour,Extra-Bobcat/Excavato Hire-Syd,Number,0,1,1
1613,Extra - Call Out Fee,Extra - Call Out Fee-Illa,Number,0,1,1
1614,Extra - Call Out Fee,Extra - Call Out Fee-Syd,Number,0,1,1
1615,Extra - Labour HIre - 4 Labourers per hour,Extra - Labour HIre x 4 - Syd,Number,0,1,1
1616,Extra - Labour Hire  - 3 Labourers per hour,Extra - Labour Hire x 3 - Illa,Number,0,1,1
1617,Extra - Labour HIre - 1 Labourer per hour,Extra - Labour HIre x 1 - Syd,Number,0,1,1
1618,Extra - Labour Hire  - 1 Labourer per hour,Extra - Labour Hire x 1 - Illa,Number,0,1,1
1619,Extra - Labour Hire - 2 Labourers per hour,Extra - Labour Hire x 2 - Illa,Number,0,1,1
1620,Extra - Labour HIre - 2 Labourers per hour,Extra - Labour HIre x 2 - Syd,Number,0,1,1
1621,Extra - Labour Hire - 3 Labourers per hour,Extra - Labour Hire x 3 - Syd,Number,0,1,1
1622,Extra - Labour Hire - 4 Labourers per hour,Extra - Labour Hire x 4 - Illa,Number,0,1,1
1623,Extra - Supply and Spread Crossover Material,Extra - Supply Crossover-Illa,Number,0,1,1
1624,Extra - Supply and Spread Crossover Material,Extra - Supply Crossover-Syd,Number,0,1,1
1625,Final Handover - 1 x Bobcat Work - 1 Hour,Final Handover - Bobcat Work,Number,0,1,1
1626,Final Handover - 1 x Labour Work - 1 Hour,Final Handover - Labour Work,Number,0,1,1
1627,Floor/Wall Tile Bag Pick Up,Floor/WallTileBagPickUpNEW,Number,0,1,1
1628,Floor/Wall Tile Bag Set Up,Floor/WallTileBagSetUpNEW,Number,0,1,1
1629,Roof Tile Bag Pick Up - 1m3,Roof Tile Bag Pick Up - 1m3,Number,0,1,1
1630,Roof Tile Bag to site - 1m3,Roof Tile Bag to Site - 1m3,Number,0,1,1
1631,Scaffold Down After Brickwork 1 x Bobcat Work 1.5,Scaffold Down - Bobcat Work,Number,0,1,1
1632,Scaffold Down After Brickwork 1 x Labour Work 1.5,Scaffold Down - Labour Work,Number,0,1,1
1633,Stage Four - Double Storey - Settlement,Invoice-Stage 4-Illa-Double,Number,0,1,1
1634,Stage Four - Double Storey - Settlement,Invoice-Stage 4-Syd-Double,Number,0,1,1
1635,Stage Four - Single Storey - Settlement,Invoice-Stage 4-Illa-Single,Number,0,1,1
1636,Stage Four - Single Storey - Settlement,Invoice-Stage 4-Syd-Single,Number,0,1,1
1637,Stage One - Double Storey,Invoice-Stage 1-Illa-Double,Number,0,1,1
1638,Stage One - Double Storey,Invoice-Stage 1-Syd-Double,Number,0,1,1
1639,Stage One - Single Storey,Invoice-Stage 1-Illa-Single,Number,0,1,1
1640,Stage One - Single Storey,Invoice-Stage 1-Syd-Single,Number,0,1,1
1641,Stage Three - Double Storey,Invoice-Stage 3-Illa-Double,Number,0,1,1
1642,Stage Three - Double Storey,Invoice-Stage 3-Syd-Double,Number,0,1,1
1643,Stage Three - Single Storey,Invoice-Stage 3-Illa-Single,Number,0,1,1
1644,Stage Three - Single Storey,Invoice-Stage 3-Syd-Single,Number,0,1,1
1645,Stage Two - Double Storey,Invoice-Stage 2-Illa-Double,Number,0,1,1
1646,Stage Two - Double Storey,Invoice-Stage 2-Syd-Double,Number,0,1,1
1647,Stage Two - Single Storey,Invoice-Stage 2-Syd-Single,Number,0,1,1
1648,Stage Two- Single Storey,Invoice-Stage 2-Illa-Single,Number,0,1,1
1649,Bag Changeover Above Bag Allowance - Charge,Extra - Bag Changeover - Illa,Number,0,1,1
1650,Bag Changeover Above Bag Allowance - Charge,Extra - Bag Changeover - Syd,Number,0,1,1
1651,2nd Clean - Double Storey,Wisdom-Double-2-S/Highlands,Number,0,1,1
1652,Bag Change Over - Charge - SBC,BagChange-ChargeSBC-S/Coast,Number,0,1,1
1653,Bag Change Over - Charge - SCC,BagChange-ChargeSCC-S/Coast,Number,0,1,1
1654,Branded Pallet Removal Charge - Per Pallet,Pallet-Charge-South Coast,Number,0,1,1
1655,Brick/Cladding Stage over 300sqm,Reefview-over 300-2-SC,Number,0,1,1
1656,C/R Mixed Spoil Tip Fee - Per Tonne(Clay/RocksMix),C/RMixedSpoilTipFee-Illawarra,Number,0,1,1
1657,Clean Spoil Tip Fee- Per Tonne,CleanSpoilTipFee-South Coast,Number,0,1,1
1658,Final Stage - 400 to 500 sqm,DRH-400-500-4 -S/Highlands,Number,0,1,1
1659,Gyprock Bag Pick up - Charge - SBC,GyprockBag-ChargeSBC-South Coa,Number,0,1,1
1660,Gyprock Bag Pick up - Charge - SCC,GyprockBag-ChargeSCC-South Coa,Number,0,1,1
1661,Slab Stage - 400 to 500 sqm,DRH-400-500-1-S/Highlands,Number,0,1,1
1662,Slab Stage - Single - Up to 42 Squares,Raws-S-Up to 42sq-1-S/Highland,Number,0,1,1
1663,Un-Branded Pallet Removal No Charge - Per Pallet,Pallet-NoCharge-South Coast,Number,0,1,1
1664,1st Clean - Double Storey,Wisdom-Double-1-Illa/Shoal,Number,0,1,1
1665,1st Clean - Single Storey,Wisdom-Single-1-Illa/Shoal,Number,0,1,1
1666,2nd Clean - Double Storey,Wisdom-Double-2-Illa/Shoal,Number,0,1,1
1667,2nd Clean - Single Storey,Wisdom-Single-2-Illa/Shoal,Number,0,1,1
1668,3rd Clean - Double Storey,Wisdom-Double-3-Illa/Shoal,Number,0,1,1
1669,3rd Clean - Single Storey,Wisdom-Single-3-Illa/Shoal,Number,0,1,1
1670,4th Clean - Double Storey,Wisdom-Double-4-Illa/Shoal,Number,0,1,1
1671,4th Clean - Single Storey,Wisdom-Single-4-Illa/Shoal,Number,0,1,1
1672,Final Clean - Double Storey,Wisdom-Double-Final-Illa/Shoa,Number,0,1,1
1673,Final Clean - Single Storey,Wisdom-Single-Final-Illa/Shoal,Number,0,1,1
1674,GSW  Mixed Spoil Tip Fees per Tonne,GSWMixedSpoilTipFee-Illa/Shoal,Number,0,1,1
1675,METAL - 20mm (CLEARY'S RED),125089,Tonne,0,1,1000
1676,Back Blade Site - Canberra - No Charge,Back Blade Site - Canberra,Number,0,1,1
1677,Bag Pick up No Replacement - Charge - SBC,BagPickUp-ChargeSBC-Illawarra,Number,0,1,1
1678,Bag Pick up no Replacement - Charge - SCC,BagPickUp-ChargeSCC-Illawarra,Number,0,1,1
1679,Edenbrae Steel Pick Up Allowance - No Charge,Edenbrae Steel Pick Up,Number,0,1,1
1680,Brick/Cladding Stage - Single Storey,Burbank-S/Highlands-Single-2,Number,0,1,1
1681,Final Stage - Single Storey,Burbank-S/Highlands-Single-4,Number,0,1,1
1682,Gyprock Stage - Single Storey,Burbank-S/Highlands-Single-3,Number,0,1,1
1683,Slab Stage - Single Storey,Burbank-S/Highlands-Single-1,Number,0,1,1
1684,METAL -  CLEARY'S RED 7mm,125093,Tonne,0,1,1000
1685,METAL - CLEARY'S RED 7mm IN A BULKA BAG,125094,Number,0,1,1000
1686,Brick Stage - Single Storey,Domaine-Single-Syd-3,Number,0,0,1
1687,Final Stage - Single Storey,Domaine-Single-Syd-5,Number,0,1,1
1688,Gyprock Stage - Single Storey,Domaine-Single-Syd-4,Number,0,1,1
1689,Post Frame Stage - Single Storey,Domaine-Single-Syd-2,Number,0,1,1
1690,Slab Stage - Single Storey,Domaine-Single-Syd-1,Number,0,1,1
1691,Brick/Cladding Stage - Please see job for price,Brick/Cladding Stage S/Coast -,Number,0,1,1
1692,Final Stage - Please see job for price,Final Stage - S/Coast-Special,Number,0,1,1
1693,Gyprock Stage - Please see job for price,Gyprock Stage -S/Coast-Special,Number,0,1,1
1694,Slab Stage - Please see job for price,1st Stage - S/Coast-Special Pr,Number,0,1,1
1695,Extra - Brick/Concrete/Tile - No Charge,Extra - Brick/Concrete/Tile,Kilo,0,1,1
1696,Takeover Build Reset Fee,Eden/Con-TakeoverResetFee-Syd,Number,0,1,1
1697,VERTICAL GAP TIE (BLOCK) GALVANISED,124103,Number,0,1,10
1698,Brick/Cladding Stage - Up to 200 m2,Brick/Clad Stage-Upto200m2-2,Number,0,1,1
1699,Final Stage - Up to 200 m2,Final Stage-Upto200m2-4,Number,0,1,1
1700,Gyprock Stage - Up to 200 m2,Gyprock Stage-Upto200m2-3,Number,0,1,1
1701,Slab Stage - Up to 200 m2,Slab Stage-Upto200m2-1,Number,0,1,1
1702,Extra - Brick/Tile Bags to site - Charge,Extra-Brick/TileBagtoSite-Ila,Number,0,1,1
1703,Extra- Brick/Tile Bags to site - Charge,Extra-Brick/TileBagtoSite-Syd,Number,0,1,1
1704,Slab Stage - 301 to 400 sqm,SETRACT-301-400m2-1,Number,0,1,1
1705,RSS 10/20MM RECYCLED AGGREGATE,124097,Tonne,0,1,1000
1706,VERTICAL GAP TIE (STAINLESS STEEL),124909,Number,0,1,5
1707,Covid-19 - 5% Discount,Discount,Number,0,1,1
1708,RSS Recycled Dust 500 kg in Bulka Bag,RSS Recyc Dust 500kg in B/Bag,Number,0,1,1
1709,Brick & Tile Bag 1 Tonne,125076,Number,0,1,1
1710,Gyprock Bag 3m3,124949,Number,0,1,1
1711,MULCH - EUCHY IN A BULK,126008,Number,0,1,0.25
1712,RECYCLED COBBLE 20/50 IN A BULKA BAG,124714,Number,0,1,1000
1713,Cardboard Service Fee Per Bag,Cardboard Service Fee,Number,0,1,1
1714,Timber Service Fee Per Bag,Timber Service Fee,Number,0,1,1
1715,PALLET COVER,124443,Number,0,1,0.001
1716,Brick/Cladding Stage - 200 m2 - 249 m2,Brick Stage-ACT-200m2-249m2,Number,0,1,1
1717,Brick/Cladding Stage - 250 m2 - 299 m2,Brick Stage -ACT-250m2-299m2,Number,0,1,1
1718,Final Stage - 200 m2 - 249 m2,Final Stage-ACT-200m2-249m2,Number,0,1,1
1719,Final Stage - 250 m2 - 299 m2,Final Stage-ACT-250m2-299m2,Number,0,1,1
1720,Gyprock Stage - 200 m2 - 249 m2,Gyprock Stage-ACT-200m2-249m2,Number,0,1,1
1721,Gyprock Stage - 250 m2 - 299 m2,Gyprock Stage-ACT-250m2-299m2,Number,0,1,1
1722,Slab Stage - 200 m2 - 249 m2,Slab Stage-ACT-2002-249m2,Number,0,1,1
1723,Slab Stage - 250 - 299 m2,Slab Stage-ACT-250m2-299m2,Number,0,1,1
1724,Semi Truck Hire per hour,Semi Truck Hire-ACT,Number,0,1,1
1725,Brick/Tile Bag Pick Up - 1m3 - No Charge,Brick/Tile Bag Pick Up - 1m3,Number,0,1,1
1726,RSS RECYCLED 10/20 750Kg IN A BULKA BAG,126011,Number,0,1,750
1727,METAL - 20mm CLEARY'S RED 750Kg IN A BULKA BAG,126012,Number,0,1,750
1728,Cleary's Red Dust - 500 kg in bulka bag (126013),Cleary's Red Dust 500kg in B/B,Number,0,1,1
1729,Supply of Aggregate and Filling of Drain per m3,Supply/Fill Agg Drain p/m3,Number,0,1,1
1730,T BAR TRADITIONAL 2.400mm x 200mm x 200mm x 6mm,126020,Number,0,1,50
1731,SAND FILL 750Kg IN A BULKA BAG,126023,Number,0,1,750
1732,200 - 400 RED GABION,126025,Tonne,0,1,1000
1733,1 Cubic Metre Waste Bag Pick Up,1 Cubic Metre Waste Bag Pick U,Number,0,1,1
1734,1 Cubic Metre Waste Bag To Site,1 Cubic Metre Waste Bag To Sit,Number,0,1,1
1735,Waste Bag 5 of 5 - FINAL Waste Bag No Charge,Waste Bag 5 - FINAL NO CHARGE,Number,0,1,1
1736,"ROSE 12"" BRICK TROWEL LONDON PATTERN",125033,Number,0,1,0.05
1737,ALCOR SUPER 350mm X 30m x .45 BITUMEN COATED ALUMINIUM,126024,Number,0,1,5
1738,BRICK & TILE BAG (SHORT / LONG),126033,Number,0,1,0.3
1739,STAR POST 900mm,126032,Number,0,1,0.05
1741,Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,Number,0,1,1
1744,Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,Number,0,1,1
1747,Brick/Tile/Concrete loose removal per tonne charge,B/T/CLoosepertonnechargeNEW,Number,0,1,1
1750,Brick/Tile/Concrete loose removal per tonne,B/T/ClooseremovalpertonneNEW,Number,0,1,1
1753,Bobcat and Truck Hire per hour charge,Bobcat&TruckHireperhourNEW,Number,0,1,1
1756,Bobcat or Excavator Hire per hour charge,BobcatorExcavatorperhourNEW,Number,0,1,1
1759,Brick/Cladding Stage,Brick/Cladding Stage NEW,Number,0,1,1
1762,Clean Spoil Removal Tip Fee charge per tonne,CleanSpoilTipFeepertonneNEW,Number,0,1,1
1765,Supply and Spread Driveway,Driveway NEW,Number,0,1,1
1768,Final Stage,Final Stage NEW,Number,0,1,1
1771,General Waste loose removal per tonne charge,GeneralWasteloosechargeNEW,Number,0,1,1
1774,Gyprock Stage,Gyprock Stage NEW,Number,0,1,1
1777,Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,Number,0,1,1
1780,Labour Hire x 2 per hour charge,Labourhirex2perhourchargeNEW,Number,0,1,1
1783,Labour Hire x 3 per hour charge,LabourHirex3perhourchargeNEW,Number,0,1,1
1786,Labour Hire x 4 per hour charge,Labourhirex4perhourchargeNEW,Number,0,1,1
1789,Labour Hire x 5 per hour charge,Labourhirex5perhourchargeNEW,Number,0,1,1
1792,Site Preparation,Site Preparation NEW,Number,0,1,1
1795,Slab Stage,Slab Stage New,Number,0,1,1
1798,Steel removal per kilo,SteelremovalperkiloNEW,Number,0,1,1
1801,Tidy Site,TidySiteNEW,Number,0,1,1
1804,Timber removal per kilo,TimberremovalperkiloNEW,Number,0,1,1
1807,Truck Hire per hour charge,TruckHireperhourchargeNEW,Number,0,1,1
1810,Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,Number,0,1,1
1813,Waste Bag Pick up,WasteBagPickup NEW,Number,0,1,1
1816,Waste Bag Set up,WasteBagSetupNEW,Number,0,1,1
1819,T BAR TRADITIONAL 6.000mm x 250mm x 200mm x 12mm(V) x 10mm(H),126044,Number,0,1,247.8
1822,ANGLE HEAVY DUTY 3.600mm x 150mm x 100mm x 10mm,124509,Number,0,1,64.8
1825,Slab Stage - Up to 200 sqm,1st Stage - up to 200m2-S/High,Number,0,1,1
1828,Brick/Cladding  Stage - Up to 200 sqm,2nd Stage - up to 200m2-S/High,Number,0,1,1
1831,Gyprock Stage - Up to 200 sqm,3rd Stage - up to 200m2-S/High,Number,0,1,1
1834,Final Stage - Up to 200 sqm,Final Stage - up to 200m2-S/Hi,Number,0,1,1
1835,OX TRADE SQUARE MOUTH SHOVEL 1200mm D HANDLE,124367,Number,0,1,3
1838,WASTE BAG 3m3 PLAIN WHITE (SYDNEY BAGS),126022,Number,0,1,2
1839,RSS RECYCLED DUST,124096,Tonne,0,1,1000
1842,RSS 30/40 RECYCLED AGGREGATE,124098,Tonne,0,1,1000
1845,1st Waste Bag Set up,1stWasteBagtSetupNEW,Number,0,1,1
1848,Gyprock Bag Pick up,GyprockBagPickup NEW,Number,0,1,1
1851,Gyprock Bag Pick up charge,GyprockBagPickupChargeNEW,Number,0,1,1
1854,Gyprock Bag Set up,GyprockBagSetupNEW,Number,0,1,1
1857,Waste Bag Pick up charge,WasteBagPickupCharge NEW,Number,0,1,1
1860,Pallet removal per pallet,PalletperpalletNEW,Number,0,1,1
1863,MARX YELLOW SPOT MARKING PAINT,124842,Number,0,1,0.015
1866,Semi Truck Hire per Hour,SemiTruckHireNew,Number,0,1,1
1869,Call Out/Establishment Fee,CallOut/EstablishmentFeeNew,Number,0,1,1
1872,Pallet Removal per pallet Edenbrae,PalletRemovalEdenBraeNEW,Number,0,1,1
1875,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,Number,0,1,1
1878,CEMENT - OFF WHITE BLUE CIRCLE 20Kg BAG,126047,Number,0,1,20
1881,TEST123,TEST123,Tonne,0,1,1000
1884,Additional Site Clean,Additional Site Clean NEW,Number,0,1,1
1887,Back Blade Site - Brick - No Charge,BackBladeSite-BrickNEW,Number,0,1,1
1890,Back Blade Site - Final - No Charge,BackBladeSite-FinalNEW,Number,0,1,1
1893,Back Blade Site - Slab - No Charge,BackBladeSite-SlabNEW,Number,0,1,1
1896,Waste Bag Pick Up After Allowance,WasteBagPickUpAfterAllowancNEW,Number,0,1,1
1899,Final Handover - Bobcat Work 1 hr,FinalHandover-BobcatWorkNEW,Number,0,1,1
1902,Framing Stage,Framing Stage NEW,Number,0,1,1
1905,Granny Flat Surcharge,Granny Flat Surcharge NEW,Number,0,1,1
1908,Scaffold Down - Bobcat Work 1.5hrs,ScaffoldDown-BobcatWorkNEW,Number,0,1,1
1911,Semi Truck Hire per hour charge,SemiTruckHireperhourchargeNEW,Number,0,1,1
1914,Site Inspection,Site Inspection NEW,Number,0,1,1
1917,Steel Pick Up Allowance,Steel Pick Up Allowance NEW,Number,0,1,1
1920,Final Handover - Labour Work 1 hr,FinalHandover-LabourWorkNEW,Number,0,1,1
1923,Scaffold Down - Labour Work 1.5hrs,ScaffoldDown-LabourWorkNEW,Number,0,1,1
1926,Carboard Per Cube,CarboardPerCubeNEW,Number,0,1,1
1929,General Waste Per Cube,GeneralWastePerCubeNEW,Number,0,1,1
1932,Gyprock Per Cube,GyprockPerCubeNEW,Number,0,1,1
1935,Polystyrene Per Cube,PolystyrenePerCubeNEW,Number,0,1,1
1938,Recyclable Plastic Per Cube,RecyclablePlasticPerCubeNEW,Number,0,1,1
1941,Steel Per Cube,SteelPerCubeNEW,Number,0,1,1
1944,Timber Per Cube,TimberPerCubeNEW,Number,0,1,1
1947,Bricks Concrete Tile Per Cube,BricksConcreteTilePerCubeNEW,Number,0,1,1
1950,4m3 WASTE BAG (100 ITM OR 110 SMART PACK),126046,Number,0,1,2
1953,T BAR TRADITIONAL .900mm x 200mm x 6mm x 200mm x 6mm,124876,Number,0,1,5
1956,T BAR TRADITIONAL 1.500mm x 200mm x 6mm x 200mm x 6mm,124878,Number,0,1,15
1959,LINTEL CONCRETE 2.400mm x 170mm x 110mm,124710,Number,0,1,108
1962,WIRE WALL TIES 175MM MEDIUM DUTY (RED WIRE),124025,Number,0,1,1
1965,ANGLE .900mm x 100mm x 100mm x 6mm GALVANISED,124819,Number,0,1,1
1968,T BAR MULTI RIB 1.200mm x 200mm x 200mm x 7mm,124848,Number,0,1,1
1971,ANGLE HEAVY DUTY 1.200mm x 100mm x 75mm x 10mm,124505,Number,0,1,1
1974,ANGLE 1.500mm x 150mm x 100mm x 6mm GALVANISED,124792,Number,0,1,1
1977,ANGLE 1.500mm x 100mm X 100mm x 6mm GALVANISED,124413,Number,0,1,1
1980,T BAR MULTI RIB 1.500mm x 200mm x 200mm x 7mm,124737,Number,0,1,1
1983,ANGLE 1.800mm x 100mm x 100mm x 6mm GALVANISED,124414,Number,0,1,1
1986,T BAR MULTI RIB 1.800mm x 200mm x 200mm x 7mm,124594,Number,0,1,1
1989,10.01  FULL BLOCK 90 x 390 x190,124606,Number,0,1,1
1992,10.02 THREE QUARTER BLOCK 90mm x 290mm x 190mm,124607,Number,0,1,1
1995,RECYCLED BRICK AND CONCRETE 10/20 mm,124816,Number,0,1,1
1998,RSS RECYCLED 10/20 mm IN A BULKA BAG,124833,Number,0,1,1
2001,RECYCLED BRICK AND CONCRETE 10/20 500Kg IN A BULKA,124855,Number,0,1,1
2004,15.01 STANDARD BLOCK 140mm x 190mm x 390mm,124453,Number,0,1,1
2007,15.03 HALF BLOCK 140mm x 190mm x 190mm,124454,Number,0,1,1
2010,15.22 CORNER BLOCK,124786,Number,0,1,1
2013,15.42 RIO BLOCK 140mm x 190mm x 390mm,124455,Number,0,1,1
2016,15.48 H BLOCK 140mm x 390mm x 190mm,124705,Number,0,1,1
2019,15.49 FULL STOP END & CORNER  BLOCK 140mm x 390mm,124706,Number,0,1,1
2022,ANGLE 2.100mm 100mm x 100mm x 6mm GALVANISED,124416,Number,0,1,1
2025,T BAR MULTI RIB 2.100mm x 200mm x 200mm x 7mm,124425,Number,0,1,1
2028,ANGLE HEAVY DUTY 2.100mm x 150mm x 100mm x 10mm,124508,Number,0,1,1
2031,ANGLE 2.400mm x 150mm x 100mm x 6mm GALVANISED,124419,Number,0,1,1
2034,T BAR MULTI RIB 2.400mm x 200mm x 200mm x 7mm,124426,Number,0,1,1
2037,ANGLE HEAVY DUTY 2.700mm x 150mm x 100 mm x10mm,124858,Number,0,1,1
2040,ANGLE 2.700mm x 100mm x 100mm x 6mm GALVANISED,124417,Number,0,1,1
2043,ANGLE 2.700mm x 150mm x 100mm x 6mm GALVANISED,124420,Number,0,1,1
2046,T BAR MULTI RIB 2.700mm x 200mm x 7mm x 200mm x 7m,124427,Number,0,1,1
2049,T BAR TRADITIONAL 2.700mm x 200mm x 8mm x 200mm x,124879,Number,0,1,1
2052,HYDRATED LIME AUST BUILDERS 20Kg BAG,124441,Number,0,1,1
2055,20.02 THREE QUARTER BLOCK 190mm x 290mm  x 190mm,124591,Number,0,1,1
2058,20.12  LINTEL 0R BOND BEAM BLOCK 190 x 390 x 190,124590,Number,0,1,1
2061,20.42 RIO BLOCK 190mm x 190mm x 390mm,124447,Number,0,1,1
2064,20.71 - HALF HIGH BLOCK 190mm x 390mm x 90mm,124589,Number,0,1,1
2067,RECYCLED COBBLE 20/50,124812,Number,0,1,1
2070,SAND - NEWCASTLE IN A 20Kg BAG,124979,Number,0,1,1
2073,SAND - WHITE BRICKLAYERS 20Kg BAG,124644,Number,0,1,1
2076,CONCRETE MIX 20Kg BAG,124474,Number,0,1,1
2079,LINTEL CONCRETE 3.000mm x 170 mm x 110 mm,124933,Number,0,1,1
2082,T BAR MULTI RIB 3.000mm x 200mm x 7mm x 200mm x 7m,124428,Number,0,1,1
2085,T BAR TRADITIONAL 3.000mm x 200mm x 8mm x 200mm x,124880,Number,0,1,1
2088,ANGLE HEAVY DUTY 3.000mm 150mm x 100mm x 10mm,124507,Number,0,1,1
2091,ANGLE 3.300mm x 150mm x 100mm x 6mm GALVANISED,124422,Number,0,1,1
2094,T BAR MULTI RIB 3.300mm x 200mm x 7mm x 200mm x 7m,124429,Number,0,1,1
2097,T BAR TRADITIONAL 3.300mm x 200mm x 8mm x 200mm x,124881,Number,0,1,1
2100,ANGLE HEAVY DUTY 3.300mm  x 150mm x 100mm x 10mm,124836,Number,0,1,1
2103,ANGLE 3.600mm x 150mm x 100mm x 6mm GALVANISED,124423,Number,0,1,1
2106,T BAR MULTI RIB 3.600mm x 200mm  x 200mm x  9mm,124430,Number,0,1,1
2109,T BAR MULTI RIB 3.900mm x 200mm x 200mm x 9mm,124431,Number,0,1,1
2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,Number,0,1,1
2115,ANGLE 4.000mm x 150mm X 100mm x 6mm GALVANISED,124424,Number,0,1,1
2118,ANGLE HEAVY DUTY 4.000mm x 150mm x 100m x 10mm,124835,Number,0,1,1
2121,T BAR MULTI RIB 4.200mm x 200mm x 200mm x 9mm,124432,Number,0,1,1
